,timestamp,open,low,high,close,volume
3269,2022-09-16,1180,1160,1195,1190,90295200
3270,2022-09-19,1190,1175,1215,1195,68536000
3271,2022-09-20,1195,1195,1220,1210,25811700
3272,2022-09-21,1210,1180,1215,1190,25444100
3273,2022-09-22,1190,1165,1215,1215,31756700
3274,2022-09-23,1215,1185,1220,1200,139470300
3275,2022-09-26,1200,1185,1205,1200,46414200
3276,2022-09-27,1190,1190,1215,1205,33672700
3277,2022-09-28,1210,1205,1240,1230,86444500
3278,2022-09-29,1230,1230,1250,1250,61288200
3279,2022-09-30,1250,1205,1250,1235,72267800
3280,2022-10-03,1235,1230,1240,1235,12291200
3281,2022-10-04,1235,1220,1240,1220,26064200
3282,2022-10-05,1230,1210,1235,1210,18496000
3283,2022-10-06,1210,1190,1215,1210,68992700
3284,2022-10-07,1200,1200,1210,1200,16389900
3285,2022-10-10,1200,1195,1245,1235,21201200
3286,2022-10-11,1220,1205,1230,1220,25952300
3287,2022-10-12,1230,1175,1230,1200,125518300
3288,2022-10-13,1200,1180,1205,1200,68538200
3289,2022-10-14,1200,1160,1205,1175,73486300
3290,2022-10-17,1175,1145,1175,1160,110028900
3291,2022-10-18,1160,1115,1170,1120,60213500
3292,2022-10-19,1085,1085,1140,1120,59228700
3293,2022-10-20,1120,1105,1140,1105,33768000
3294,2022-10-21,1110,1100,1145,1140,107305000
3295,2022-10-24,1150,1140,1175,1160,19302900
3296,2022-10-25,1170,1145,1175,1170,42317000
3297,2022-10-26,1170,1145,1170,1145,26201100
3298,2022-10-27,1145,1125,1160,1125,46652900
3299,2022-10-28,1130,1125,1150,1145,97278900
3300,2022-10-31,1145,1140,1165,1155,43965100
3301,2022-11-01,1155,1135,1160,1145,64250100
3302,2022-11-02,1135,1135,1160,1155,42704300
3303,2022-11-03,1150,1135,1155,1155,56606900
3304,2022-11-04,1155,1125,1160,1160,67063500
3305,2022-11-07,1150,1130,1150,1130,0
3306,2022-11-08,1150,1130,1150,1130,0
3307,2022-11-09,1150,1130,1150,1130,0
3308,2022-11-10,1150,1130,1150,1130,17088100
3309,2022-11-11,1140,1140,1170,1150,38509500
3310,2022-11-14,1160,1130,1160,1130,26991900
3311,2022-11-15,1140,1130,1160,1150,46963100
3312,2022-11-16,1140,1135,1155,1150,21339600
3313,2022-11-17,1160,1125,1160,1125,30234100
3314,2022-11-18,1130,1125,1150,1150,29885200
3315,2022-11-21,1140,1125,1150,1140,30634600
3316,2022-11-22,1130,1125,1145,1135,26682500
3317,2022-11-23,1145,1125,1145,1130,21410100
3318,2022-11-24,1130,1120,1150,1140,51055300
3319,2022-11-25,1130,1130,1150,1145,31130600
3320,2022-11-28,1135,1135,1160,1145,52747300
3321,2022-11-29,1140,1130,1145,1145,15859500
3322,2022-11-30,1150,1130,1160,1130,160829100
3323,2022-12-01,1150,1130,1160,1130,0
3324,2022-12-02,1145,1130,1155,1155,41521000
3325,2022-12-05,1140,1140,1160,1145,57171300
3326,2022-12-06,1145,1085,1150,1115,36492800
3327,2022-12-07,1100,1085,1125,1095,111397700
3328,2022-12-08,1090,1090,1130,1115,36423000
3329,2022-12-09,1125,1095,1125,1110,62457900
